Code,Name,Close,Location,Industry,List_date,Years,Profit,EPS1618,EPS1113,Book_Value,div,div2,PE1618,dir_rate,Growth,Growth2,liquidity_ratio,有形资产/债务,PB,Mkt_value
002495.SZ,佳隆股份,2.67,广东,食品饮料,2010/11/2,9.342465753,1,0.031666667,0.201566667,1.2414,-,0,84.31578947,0,-0.842897304,-84.29%,6.231218696,-4.674918305,2.150797487,2610395424
002496.SZ,辉丰股份,2.69,江苏,化工,2010/11/9,9.323287671,0,0.013333333,0.59,2.0974,-,0,201.75,0,-0.97740113,-97.74%,1.377738872,1.691018552,1.282540288,4281476739
002497.SZ,雅化集团,9.03,四川,化工,2010/11/9,9.323287671,1,0.193333333,0.4967,2.7687,是,1,46.70689655,10.32398419,-0.610764378,-61.08%,1.020155177,2.201994371,3.261458446,5771304168
002498.SZ,汉缆股份,2.94,山东,电气设备,2010/11/9,9.323287671,1,0.093333333,0.39,1.4118,是,1,31.5,54.10074918,-0.760683761,-76.07%,3.230191711,-10.86279613,2.082447939,9448100640
002499.SZ,科林环保,3.56,江苏,公用事业,2010/11/9,9.323287671,0,-0.843333333,0.296666667,1.0577,-,0,10000,0,-3.842696629,-384.27%,1.8934272,1.479996241,3.365793703,748440000
002500.SZ,山西证券,7.86,山西,非银金融,2010/11/15,9.306849315,1,0.13,0.083333333,4.3989,是,1,60.46153846,63.77809788,0.56,56.00%,0,0,1.786810339,21045715138
002501.SZ,利源精制,1.79,吉林,有色金属,2010/11/17,9.301369863,0,-0.77,0.84,3.2683,-,0,10000,0,-1.916666667,-191.67%,0.181380061,1.511162317,0.547685341,1822253370
002502.SZ,骅威文化,2.74,广东,传媒,2010/11/17,9.301369863,0,-0.24,0.36,2.5169,-,0,10000,0,-1.666666667,-166.67%,6.786993853,-2.349498837,1.088640788,2863230150
002503.SZ,搜 于 特,3.2,广东,纺织服装,2010/11/17,9.301369863,1,0.193333333,0.886666667,1.71,-,0,16.55172414,0,-0.781954887,-78.20%,2.158013624,2.858126616,1.871345029,6648886601
002504.SZ,弘高创意,2.72,北京,建筑装饰,2010/11/18,9.298630137,0,0.032466667,0.06,0.9345,-,0,83.77823409,0,-0.458888889,-45.89%,1.160122028,17.97821431,2.910647405,2923531491
002505.SZ,大康农业,1.84,湖南,商业贸易,2010/11/18,9.298630137,0,-0.035566667,0.093,0.8482,-,0,10000,0,-1.382437276,-138.24%,1.139136423,0.853835698,2.169299693,9270279018
002506.SZ,协鑫集成,5.52,上海,电气设备,2010/11/18,9.298630137,0,0.001333333,-1.27,0.8388,-,0,4140,0,-1.001049869,-100.10%,1.192173933,0.650972977,6.580829757,31200660512
002507.SZ,涪陵榨菜,27.49,重庆,食品饮料,2010/11/23,9.284931507,1,0.616666667,0.766666667,3.1307,是,1,44.57837838,31.01508114,-0.195652174,-19.57%,3.23908122,-12.33126455,8.78078385,19276103825
002508.SZ,老板电器,31.02,浙江,家用电器,2010/11/23,9.284931507,1,1.58,1.096666667,6.3701,是,1,19.63291139,51.52210347,0.440729483,44.07%,2.577635144,-2.281789669,4.869625281,28186014285
002509.SZ,天广中茂,1.2,福建,机械设备,2010/11/23,9.284931507,0,0.11,0.503333333,1.8247,-,0,10.90909091,0,-0.781456954,-78.15%,2.474337482,3.010621331,0.657642352,3614114409
002510.SZ,天 汽 模,6.1,天津,汽车,2010/11/25,9.279452055,1,0.173333333,0.543333333,2.8145,是,1,35.19230769,13.0216892,-0.680981595,-68.10%,1.216811593,6.399233245,2.167347664,3324272587
002511.SZ,中顺洁柔,14.65,广东,轻工制造,2010/11/25,9.279452055,1,0.436666667,0.543333333,2.5735,是,1,33.54961832,7.316375386,-0.196319018,-19.63%,1.171736773,6.286134694,5.692636487,16884697422
002512.SZ,达华智能,6.1,福建,计算机,2010/12/3,9.257534247,0,-0.429566667,0.244033333,1.045,-,0,10000,0,-2.76027865,-276.03%,0.792490186,0.43312119,5.837320574,5367392047
002513.SZ,蓝丰生化,5.61,江苏,化工,2010/12/3,9.257534247,0,-0.716666667,0.336666667,4.8726,-,0,10000,0,-3.128712871,-312.87%,0.863079605,2.254762174,1.151336042,2135741826
002514.SZ,宝馨科技,4.68,江苏,机械设备,2010/12/3,9.257534247,0,-0.029933333,0.326666667,1.7056,-,0,10000,0,-1.091632653,-109.16%,1.005609189,1.609453937,2.743902439,2831115089
002515.SZ,金字火腿,4.74,浙江,食品饮料,2010/12/3,9.257534247,0,0.043333333,0.31,1.4089,-,0,109.3846154,0,-0.860215054,-86.02%,6.048545435,-2.758127051,3.36432678,5087229056
002516.SZ,旷达科技,3.33,江苏,汽车,2010/12/7,9.246575342,1,0.211933333,0.526666667,2.5233,是,1,15.7124882,287.4426851,-0.597594937,-59.76%,3.542411254,-5.041790605,1.319700392,3838888960
002517.SZ,恺英网络,3.37,福建,传媒,2010/12/7,9.246575342,0,0.733333333,0.276666667,2.2313,-,0,4.595454545,0,1.65060241,165.06%,2.999980887,-3.150039263,1.510330301,5768747259
002518.SZ,科 士 达,13.52,广东,电气设备,2010/12/7,9.246575342,1,0.566666667,0.593333333,4.1531,是,1,23.85882353,50.62769541,-0.04494382,-4.49%,2.216536667,-7.654517117,3.255399581,5638071414
002519.SZ,银河电子,4.15,江苏,家用电器,2010/12/7,9.246575342,0,-0.126666667,0.59,2.1215,-,0,10000,0,-1.214689266,-121.47%,2.056378732,3.171926815,1.956163092,4055151233
002520.SZ,日发精机,7.12,浙江,机械设备,2010/12/10,9.238356164,1,0.146666667,0.51,3.8401,是,1,48.54545455,49.12558037,-0.712418301,-71.24%,2.701159438,-5.96507346,1.854118382,4739251492
002521.SZ,齐峰新材,5.63,山东,轻工制造,2010/12/10,9.238356164,1,0.243333333,0.51,6.8248,是,1,23.1369863,42.38696203,-0.522875817,-52.29%,2.774336866,27.50863028,0.824932599,2770240586
002522.SZ,浙江众成,5.54,浙江,轻工制造,2010/12/10,9.238356164,1,0.08,0.543333333,1.9717,是,1,69.25,75.65814065,-0.852760736,-85.28%,2.294403938,7.339516934,2.809758077,5072364567
002523.SZ,天桥起重,2.71,湖南,机械设备,2010/12/10,9.238356164,1,0.11,0.18,1.4693,是,1,24.63636364,39.75693492,-0.388888889,-38.89%,2.055657646,9.104480176,1.844415708,4504917744
002524.SZ,光正集团,8.37,新疆,医药生物,2010/12/17,9.219178082,0,-0.043333333,0.087666667,1.613,-,0,10000,0,-1.494296578,-149.43%,0.73018381,1.206960495,5.189088655,5709126572
002526.SZ,山东矿机,2.23,山东,机械设备,2010/12/17,9.219178082,0,0.079766667,0.2335,1.3697,-,0,27.95653991,0,-0.658386867,-65.84%,2.536532851,-15.79275422,1.628093743,3975630254
002527.SZ,新 时 达,5.97,上海,电气设备,2010/12/24,9.2,0,0.026666667,0.563333333,4.0167,-,0,223.875,0,-0.952662722,-95.27%,1.62629581,1.82256201,1.48629472,3063729965
002528.SZ,英 飞 拓,4.8,广东,计算机,2010/12/24,9.2,0,-0.063566667,0.13,3.0516,-,0,10000,0,-1.488974359,-148.90%,2.493650478,4.738947716,1.57294534,6616686453
002529.SZ,海源机械,5.28,福建,机械设备,2010/12/24,9.2,0,-0.269666667,0.123333333,5.3584,-,0,10000,0,-3.186486486,-318.65%,3.445876778,69.51865011,0.985368767,1458600000
002530.SZ,金财互联,13.88,江苏,计算机,2010/12/31,9.180821918,1,0.333333333,0.236666667,5.3252,-,0,41.64,0,0.408450704,40.85%,3.409320578,-4.174119064,2.606474874,7753021841
002531.SZ,天顺风能,5.65,江苏,电气设备,2010/12/31,9.180821918,1,0.263333333,0.586666667,2.9347,是,1,21.4556962,22.58324991,-0.551136364,-55.11%,1.313514994,1.526022553,1.925239377,10496212377
002532.SZ,新界泵业,5.81,浙江,机械设备,2010/12/31,9.180821918,1,0.29,0.56,2.7427,是,1,20.03448276,76.90101522,-0.482142857,-48.21%,1.76783364,-8.150573105,2.11835053,2917864133
002533.SZ,金杯电工,5.42,湖南,电气设备,2010/12/31,9.180821918,1,0.258,0.366,4.2411,是,1,21.00775194,62.57864291,-0.295081967,-29.51%,2.434965424,-8.748754786,1.277970338,2712864384
002534.SZ,杭锅股份,7.28,浙江,电气设备,2011/1/10,9.153424658,0,0.4,0.616666667,4.2089,是,1,18.2,60.57248541,-0.351351351,-35.14%,1.417401459,-83.73893457,1.729668084,5625813119
002535.SZ,林州重机,2.42,河南,机械设备,2011/1/11,9.150684932,0,-0.04,0.416666667,3.4567,-,0,10000,0,-1.096,-109.60%,1.043754241,0.93276191,0.700089681,2116443315
002536.SZ,西泵股份,5.27,河南,汽车,2011/1/11,9.150684932,1,0.593333333,0.206666667,6.5722,是,1,8.882022472,68.01520775,1.870967742,187.10%,1.462120947,4.544758436,0.80186239,2243188927
002537.SZ,海联金汇,6.3,山东,计算机,2011/1/10,9.153424658,1,0.346666667,0.543333333,5.233,是,1,18.17307692,45.38138706,-0.36196319,-36.20%,1.263161036,-2.884733299,1.203898337,9338949645
002538.SZ,司 尔 特,4.52,安徽,化工,2011/1/18,9.131506849,1,0.353333333,0.693333333,4.8998,是,1,12.79245283,23.92636502,-0.490384615,-49.04%,3.717478855,95.69175052,0.922486632,3245903679
002539.SZ,云图控股,4.33,四川,化工,2011/1/18,9.131506849,1,0.136666667,0.457333333,3.0733,是,1,31.68292683,91.97185407,-0.701166181,-70.12%,0.704723468,0.720720601,1.40890899,4686864000
002540.SZ,亚太科技,5.36,江苏,有色金属,2011/1/18,9.131506849,1,0.289366667,0.48,3.8511,是,1,18.52321161,107.0299788,-0.397152778,-39.72%,10.6629686,-16.67566364,1.391810132,5158349770
002541.SZ,鸿路钢构,11.92,安徽,建筑装饰,2011/1/18,9.131506849,1,0.626666667,0.946666667,8.4462,是,1,19.0212766,10.69956807,-0.338028169,-33.80%,1.394699401,1.988253449,1.411285549,5095784440
002542.SZ,中化岩土,3.82,北京,建筑装饰,2011/1/28,9.104109589,1,0.133333333,0.393333333,2.0511,是,1,28.65,16.24257068,-0.661016949,-66.10%,1.387416556,2.161144675,1.862415289,6590244075
002543.SZ,万和电气,8.42,广东,家用电器,2011/1/28,9.104109589,1,0.923133333,0.9131,5.7427,是,1,9.121109266,50.30659299,0.010988209,1.10%,1.108633818,38.54681368,1.466209274,6729580000
002544.SZ,杰赛科技,16.07,广东,通信,2011/1/28,9.104109589,1,0.193333333,0.41,3.5853,是,1,83.12068966,124.338862,-0.528455285,-52.85%,1.488748965,5.72,4.482191169,6922425506
002545.SZ,东方铁塔,6.35,山东,化工,2011/2/11,9.065753425,1,0.2312,0.806866667,5.9139,是,1,27.46539792,33.92536653,-0.713459473,-71.35%,1.210815332,2.299508701,1.073741524,8434740923
002546.SZ,新联电子,3.95,江苏,电气设备,2011/2/11,9.065753425,1,0.143333333,0.903333333,3.4815,是,1,27.55813953,64.06348239,-0.841328413,-84.13%,7.444322117,1553.664612,1.134568433,3302834420
002547.SZ,春兴精工,8.32,江苏,电子,2011/2/18,9.046575342,0,-0.04,0.046666667,2.4154,-,0,10000,0,-1.857142857,-185.71%,0.7296201,0.469127152,3.444564047,8900371056
002548.SZ,金 新 农,7.93,广东,农林牧渔,2011/2/18,9.046575342,0,-0.023333333,0.44,2.9537,-,0,10000,0,-1.053030303,-105.30%,0.851465338,1.18872255,2.684768257,3795737219
002549.SZ,凯美特气,6.75,湖南,化工,2011/2/18,9.046575342,0,0.037733333,0.363333333,1.5081,是,1,178.8869258,66.45423655,-0.896146789,-89.61%,1.721058139,-28.53222241,4.475830515,3218292000
002550.SZ,千红制药,4.6,江苏,医药生物,2011/2/18,9.046575342,1,0.163333333,1.056666667,1.9764,是,1,28.16326531,69.06738661,-0.845425868,-84.54%,4.109505081,11.60920247,2.327464076,5631890000
002551.SZ,尚荣医疗,8.29,广东,医药生物,2011/2/25,9.02739726,1,0.222233333,0.32,3.2875,是,1,37.30313484,36.12283,-0.305520833,-30.55%,1.604656535,-3.687589598,2.521673004,3155647945
002552.SZ,*ST 宝鼎,18.43,浙江,机械设备,2011/2/25,9.02739726,0,-0.306666667,0.293333333,1.9805,-,0,10000,0,-2.045454545,-204.55%,1.15864372,4.622697258,9.305730876,7916105937
002553.SZ,南方轴承,4.95,江苏,汽车,2011/2/25,9.02739726,1,0.230833333,0.331833333,2.0759,是,1,21.44404332,77.19530088,-0.304369663,-30.44%,5.398359289,-7.722613626,2.384507924,1767840000
002554.SZ,惠 博 普,2.74,北京,采掘,2011/2/25,9.02739726,0,-0.09,0.34,1.5681,-,0,10000,0,-1.264705882,-126.47%,1.323072478,4.002318125,1.747337542,3201721900
002555.SZ,三七互娱,33.86,安徽,传媒,2011/3/2,9.01369863,1,0.581,0.15,2.8108,是,1,58.2788296,62.51519664,2.873333333,287.33%,2.609772902,-5.146992145,12.04639249,45814739308
002556.SZ,辉隆股份,6.94,安徽,化工,2011/3/2,9.01369863,1,0.174466667,0.26,3.3197,是,1,39.77837218,35.26239149,-0.328974359,-32.90%,1.116165405,0.753123236,2.090550351,4061616000
002557.SZ,洽洽食品,41.51,安徽,食品饮料,2011/3/2,9.01369863,1,0.728,0.82,6.5605,是,1,57.01923077,58.57093665,-0.112195122,-11.22%,1.97011888,5.221529253,6.327261642,16406520000
002558.SZ,巨人网络,18.99,重庆,传媒,2011/3/2,9.01369863,0,0.616666667,0.51,4.468,是,1,30.79459459,31.01759295,0.209150327,20.92%,3.33842796,-1.065666618,4.250223814,35831524796
002559.SZ,亚威股份,6.2,江苏,机械设备,2011/3/3,9.010958904,1,0.292033333,0.68,4.3954,是,1,21.23045314,98.98131473,-0.570539216,-57.05%,2.477163579,-3.238127617,1.410565591,2766913370
002560.SZ,通达股份,5.61,河南,电气设备,2011/3/3,9.010958904,0,0.066666667,0.556666667,3.5349,-,0,84.15,0,-0.880239521,-88.02%,2.141324865,2.571449264,1.587032165,2330244541
002561.SZ,徐 家 汇,7.39,上海,商业贸易,2011/3/3,9.010958904,1,0.57,0.6,5.3617,是,1,12.96491228,64.71373175,-0.05,-5.00%,3.943528884,-2.117008971,1.378294198,3288685330
002562.SZ,兄弟科技,5.3,浙江,化工,2011/3/10,8.991780822,1,0.363333333,0.11,2.4053,是,1,14.58715596,410.3186899,2.303030303,230.30%,3.16358141,4.77037363,2.203467343,4131299750
002563.SZ,森马服饰,7.77,浙江,纺织服装,2011/3/11,8.989041096,1,0.526666667,1.453333333,4.1283,是,1,14.75316456,55.79421473,-0.637614679,-63.76%,3.108744748,-10.67196143,1.882130659,25312268618
002564.SZ,天沃科技,4.39,江苏,机械设备,2011/3/10,8.991780822,0,-0.006666667,0.41,4.301,-,0,10000,0,-1.016260163,-101.63%,1.110858289,-0.00784834,1.020692862,3929576275
002565.SZ,顺灏股份,4.93,上海,轻工制造,2011/3/18,8.969863014,0,0.143333333,0.61,2.9656,是,1,34.39534884,139.8940548,-0.765027322,-76.50%,1.448807884,2.744433611,1.662395468,6636582332
002566.SZ,益盛药业,7.23,吉林,医药生物,2011/3/18,8.969863014,1,0.143366667,0.59,5.6069,-,0,50.43013253,0,-0.75700565,-75.70%,2.947098356,3.745515983,1.289482602,2028733308
002567.SZ,唐 人 神,7.55,湖南,农林牧渔,2011/3/25,8.950684932,1,0.318333333,0.623333333,4.0729,是,1,23.71727749,60.51822998,-0.489304813,-48.93%,1.193252325,8.264639426,1.853716025,7412017279
002568.SZ,百润股份,30.39,上海,食品饮料,2011/3/25,8.950684932,0,0.086666667,0.453333333,3.6131,-,0,350.6538462,51.55837021,-0.808823529,-80.88%,1.806385393,-3.24357198,8.411059755,13779968252
002569.SZ,步森股份,9.55,浙江,纺织服装,2011/4/12,8.901369863,0,-0.523333333,0.363333333,2.1323,-,0,10000,0,-2.440366972,-244.04%,2.328181118,-2.216450787,4.478731886,1317494100
002570.SZ,*ST 因美,5.95,浙江,食品饮料,2011/4/12,8.901369863,0,-0.5846,1.13,1.7764,-,0,10000,0,-1.517345133,-151.73%,0.973451976,1.629451023,3.34947084,5940841200
002571.SZ,德力股份,4.98,安徽,轻工制造,2011/4/12,8.901369863,0,-0.1179,0.486666667,3.5839,-,0,10000,0,-1.242260274,-124.23%,2.136683051,-16.9141601,1.389547699,1775536671
002572.SZ,索 菲 亚,18.85,广东,轻工制造,2011/4/12,8.901369863,1,1.166666667,0.894833333,5.2331,是,1,16.15714286,47.57427506,0.303780965,30.38%,1.984576332,-3.035971533,3.60207143,15984723066
002573.SZ,清新环境,5.96,北京,公用事业,2011/4/22,8.873972603,1,0.597566667,0.376666667,4.3047,是,1,9.973782563,20.59889281,0.586460177,58.65%,1.176218185,1.53727255,1.384533185,6660636136
002574.SZ,明牌珠宝,4.58,浙江,轻工制造,2011/4/22,8.873972603,1,0.14,0.6,6.0577,是,1,32.71428571,28.87345445,-0.766666667,-76.67%,3.401778232,-7.535220613,0.756062532,2576640000
002575.SZ,群兴玩具,6.68,广东,轻工制造,2011/4/22,8.873972603,0,-0.002766667,0.281033333,1.5264,-,0,10000,0,-1.009844621,-100.98%,44.59105514,-6.263644916,4.376310273,4162250400
002576.SZ,通达动力,8.84,江苏,电气设备,2011/4/28,8.857534247,0,0.056666667,0.223333333,5.2756,是,1,156,42.62353361,-0.746268657,-74.63%,3.936293795,-6.806099509,1.67563879,1555242000
002577.SZ,雷柏科技,10.67,广东,计算机,2011/4/28,8.857534247,0,0.053333333,0.443333333,4.1722,-,0,200.0625,0,-0.879699248,-87.97%,6.727350474,-10.64724311,2.557403768,2919321600
002578.SZ,闽发铝业,3.26,福建,有色金属,2011/4/28,8.857534247,1,0.04,0.293333333,1.5205,-,0,81.5,0,-0.863636364,-86.36%,4.945544058,-3.974620335,2.144031569,3221184145
002579.SZ,中京电子,15.26,广东,电子,2011/5/6,8.835616438,1,0.196666667,0.163333333,2.7107,是,1,77.59322034,45.70648289,0.204081633,20.41%,1.163923607,15.78729416,5.629542185,4414974408
002580.SZ,圣阳股份,5.2,山东,电气设备,2011/5/6,8.835616438,1,0.126666667,0.456666667,3.3483,-,0,41.05263158,0,-0.722627737,-72.26%,2.301189494,19.79815815,1.553026909,1749141275
002581.SZ,未名医药,8.54,山东,医药生物,2011/5/20,8.797260274,0,0.358866667,0.706666667,4.1867,-,0,23.79713914,0,-0.492169811,-49.22%,10.51874921,-2.769152552,2.039792677,4334462800
002582.SZ,好 想 你,9.53,河南,食品饮料,2011/5/20,8.797260274,0,0.223333333,1.023333333,6.4785,是,1,42.67164179,30.60346845,-0.781758958,-78.18%,1.754921048,5.190524185,1.471019526,4048120656
002583.SZ,海 能 达,7.67,广东,通信,2011/5/27,8.778082192,1,0.216666667,0.4,3.3281,是,1,35.4,13.48614981,-0.458333333,-45.83%,1.143863936,0.34775754,2.304618251,16335417040
002584.SZ,西陇科学,6.45,广东,化工,2011/6/2,8.761643836,1,0.146666667,0.34,3.0076,-,0,43.97727273,0,-0.568627451,-56.86%,2.250461803,20.56484328,2.144567097,2738812855
002585.SZ,双星新材,4.67,江苏,轻工制造,2011/6/2,8.761643836,1,0.177033333,0.8713,6.6603,是,1,26.37921295,71.96413384,-0.796817017,-79.68%,5.848613326,18.1598195,0.701169617,5110749136
002586.SZ,围海股份,2.62,浙江,建筑装饰,2011/6/2,8.761643836,1,0.193333333,0.51,4.6739,是,1,13.55172414,67.86393649,-0.620915033,-62.09%,1.395192889,2.575383566,0.560559704,3364017719
002587.SZ,奥拓电子,7.17,广东,电子,2011/6/10,8.739726027,1,0.246666667,0.456666667,2.0506,是,1,29.06756757,34.22756974,-0.459854015,-45.99%,2.145123467,-5.083579036,3.496537599,4123845109
002588.SZ,史 丹 利,4.09,山东,化工,2011/6/10,8.739726027,1,0.28,1.9,3.713,是,1,14.60714286,12.05930194,-0.852631579,-85.26%,1.392296731,3.562980079,1.101535147,4465572240
002589.SZ,瑞康医药,6.29,山东,医药生物,2011/6/10,8.739726027,1,0.730666667,1.233333333,5.6166,是,1,8.608576642,9.993444956,-0.407567568,-40.76%,1.349644023,0.865476148,1.119894598,10833915391
002590.SZ,万安科技,7.51,浙江,汽车,2011/6/10,8.739726027,0,0.156666667,0.31,3.7064,-,0,47.93617021,0,-0.494623656,-49.46%,1.423626922,22.81498675,2.026224908,3036165042
002591.SZ,恒大高新,8.58,江西,传媒,2011/6/21,8.709589041,0,0.073966667,0.414433333,3.8523,-,0,115.9981974,0,-0.821523365,-82.15%,3.131831656,-7.140114046,2.227240869,2518195904
002592.SZ,八菱科技,11.03,广西,汽车,2011/11/11,8.317808219,1,0.32,0.913333333,6.5677,-,0,34.46875,0,-0.649635036,-64.96%,2.478670019,18.10668731,1.679431156,3892970097
002593.SZ,日上集团,3.5,福建,建筑装饰,2011/6/28,8.690410959,1,0.103333333,0.13,2.6808,是,1,33.87096774,42.95291028,-0.205128205,-20.51%,1.557178266,1.547232962,1.305580424,2397796200
002594.SZ,比 亚 迪,65.37,广东,汽车,2011/6/30,8.684931507,0,1.403333333,0,18.8049,是,1,46.58194774,20.01806861,-9999,-9999.00%,0.977975129,0.598216274,3.476221623,1.18E+11
002595.SZ,豪迈科技,20.89,山东,机械设备,2011/6/28,8.690410959,1,0.887966667,1.263933333,5.4284,是,1,23.52565787,40.5897799,-0.297457672,-29.75%,3.845187518,-78.65097135,3.848279419,15136000000
002596.SZ,海南瑞泽,6.44,海南,建筑材料,2011/7/7,8.665753425,1,0.173333333,0.39,2.8738,是,1,37.15384615,7.560557508,-0.555555556,-55.56%,1.494156299,1.766287374,2.240935347,5891393116
002597.SZ,金禾实业,22.65,安徽,化工,2011/7/7,8.665753425,1,1.456666667,0.93,6.7382,是,1,15.54919908,22.06688609,0.566308244,56.63%,2.262814983,-794.7415686,3.361431836,10655745940
002598.SZ,山东章鼓,6.49,山东,机械设备,2011/7/7,8.665753425,1,0.2237,0.421333333,2.6925,是,1,29.01206974,74.27029496,-0.469066456,-46.91%,2.438164497,-18.51469947,2.410399257,1872000000
002599.SZ,盛通股份,4.74,北京,轻工制造,2011/7/15,8.643835616,1,0.313333333,0.226666667,4.8319,是,1,15.12765957,0,0.382352941,38.24%,1.384337577,8.90302863,0.980980567,2204170072
002600.SZ,领益智造,11.33,广东,电子,2011/7/15,8.643835616,0,0.24,0.126666667,1.443,-,0,47.20833333,0,0.894736842,89.47%,1.304474153,1.460595805,7.851697852,71688900797
002601.SZ,龙蟒佰利,15.62,河南,化工,2011/7/15,8.643835616,1,0.943333333,1.863333333,6.1136,是,1,16.55830389,66.67526601,-0.493738819,-49.37%,1.134152457,2.40198608,2.554959435,26416271557
002602.SZ,世纪华通,13.45,浙江,传媒,2011/7/28,8.608219178,1,0.56,0.54,5.9383,是,1,24.01785714,38.87795485,0.037037037,3.70%,1.785994119,118.0398776,2.264957985,58075220678
002603.SZ,以岭药业,16.14,河北,医药生物,2011/7/28,8.608219178,1,0.476666667,0.65,6.268,是,1,33.86013986,19.98865566,-0.266666667,-26.67%,6.827917897,-8.119397865,2.574984046,13589970157
